id;price;name
Б2358;440;Накопитель 16Gb Flash USB DRIVE USB 2.0
90159;192;Карта памяти MemoryStick Pro 512Mb
Г4265;221;Карта памяти SD  4Gb 10class
А4838;10;Диск для записи DVD-/+R 4.7Gb 16x  OXION C РИСУНКОМ без коробки
71263;10;Диск для записи DVD-/+R 4.7Gb 16x  без коробки
А4937;9;Диск для записи DVD-/+R 4.7Gb 16x  без коробки (поверхность для печати)
Д7208;890;Кронштейн Hama H-108719 XL  для ТВ (до 65/165 см) VESA 800*400 до 40 кг 1зв motion (наклон) черный
Д7219;750;Кронштейн Holder LCDS-5037 металлик для ТВ 20-37 поворот 270° (до 30кг)
Д7220;390;Кронштейн Holder LCDS-5060 черный глянец для ТВ 19-32 настенный фиксированный (до 30кг)
Г3398;1560;ТВ тюнер Beholder PCMCIA FM Columbus
В2719;960;ТВ тюнер Leadtek  EXDTV2300 H ExpressCard/MPEG1, MPEG2, MPEG4 ПДУ
Д2189;1860;ТВ-Тюнер Kworld KW-TVEXT-SA1000 Stand Alone TV EXT BOX (RC,2048 x 1152) RTL
Г7603;919;Телефон DECT BBK BKD-815 RU (белый/желтый)база, трубка, стандарт DECT/GAP, Caller ID, громкая связь,
Д3067;4090;Телефон Nokia 306 голубой моноблок 3.0 WiFi BT GPS
Г7607;690;Телефон BBK BKT-259 RU (серый)
Д1385;3190;Память DDR3 8192Mb 1333MHz Kingston
Д4899;3170;Память DDR3 8192Mb 1333MHz Samsung
Д6726;3990;Память DDR3 8192Mb 2400MHz Kingston Non-ECC CL11 (Kit of 2) XMP Predator Series
Г8574;3390;Жесткий диск 2000 Gb Seagate ST2000DM001 SATAIII 7200rpm 64MB
Д5865;4990;Жесткий диск 2000 Gb Seagate ST2000NM0033 3.5 / 2TB / 128m/ SATA / 7200rpm
Д6833;1750;Видеокарта PCI-EX NVidia Palit 1024 MB GT630 DDR3 64-bit, PCI-Ex16 3.0, 1xD-sub, 1xDVI, 1xHDMI,  ATX
Д6254;2750;Радар-детектор Neoline X-COP 6500  X, K, Ka, Лазер, Стрелка,  Город / Трасса
Д1322;3690;Радар-детектор Neoline X-COP 7000 K/Ka/X, обнаружение Стрелки, детектор лазера, режим Город, реж
А3414;1040;Патч-панель Hyperline PP2-19-24-8P8C-C5E-110D 19, 24 порта RJ-45 категория 5Е Dual IDC
Б3781;2320;Патч-панель Hyperline PP2-19-48-8P8C-C5e-110D 19, 48 портов RJ-45, категория 5e, Dual IDC
Г0330;600;Профиль Rittal 8802060 д/ввода кабеля TS Ш=600мм 2шт
Б1431;75;Стяжка Hyperline GT-150IC нейлоновая неоткрывающаяся 150x3.6мм, (100шт)
Б6213;275;Стяжка Hyperline GT-160M Набор нейлоновых неоткрывающихся 160x2.5мм (500 шт.)
Г9685;220;Сетевой фильтр Ippon BK238 (8 oultet power strip 3.0 meters)
Г8409;225;Сетевой фильтр Ippon BK252 (6 розеток 5.0 м)
Г9686;262;Сетевой фильтр Ippon BK258 (8 oultet power strip 5.0 meters)
Д1694;490;Накопитель 16Gb Flash USB DRIVE USB 2.0 mini
Д3849;507;Накопитель 16Gb Flash USB DRIVE USB 2.0 PRESTIGIO Crystal
Д3791;550;Накопитель 16Gb Flash USB DRIVE USB 3.0
Б3470;220;Карта памяти SD  8Gb
Г4266;320;Карта памяти SD  8Gb 10class
Б6110;15;Диск для записи DVD-/+R 4.7Gb OXION 12x slim
96896;25;Диск для записи DVD-/+R 8.5Gb без коробки 8x, Двойной слой
Д7221;990;Кронштейн Holder LEDS-7021 черный глянец
Г6543;949;Кронштейн Holder PFS-4010 металлик для ТВ 32-50 настенный фиксированный (до 60кг)
Д4083;774;Кронштейн Kromax PROJECTOR-30 для проекторов, потолочный, 2 ст. наклон, серый
Г7609;1590;Телефон DECT Gigaset A400 DUO RUS (Черный)база, две трубки, стандарт DECT/GAP
Д3755;1100;Телефон DECT Gigaset A420
Д3068;4090;Телефон Nokia 306 красный моноблок 3.0 WiFi BT GPS
Д3069;5080;Телефон Nokia 311 dark grey моноблок 3G 3.0 WiFi BT
Г7613;708;Телефон Gigaset 5010 IM (светло-серый)
Г7614;507;Телефон Gigaset DA100 (черный)
92157;3790;Факс Brother на обычной бумаге T106 RU факс/коп,термоперенос,тип бумаги - лист,14.4 Кбит/с,автоподат
90703;2050;Телефон IP Dlink DPH-120S With SIP Support (Redial,Menu,Transfer,Hold,Voice mail,3-way conference)
Д6094;3760;Жесткий диск 2000 Gb Seagate ST2000VM003 SATA-II (5900rpm) 64Mb 3.5
Д2636;3790;Жесткий диск 2000 Gb Seagate ST2000VX000 (7200rpm) 64Mb 3.5 SV35 Series
Д4783;4080;Жесткий диск 2000 GB WD20EFRX SATA3
Д3987;4450;Видеокарта PCI-EX NVidia Palit 1024 MB GTX650Ti DDR5 128B CRT DVI mHDMI
Д6493;5290;Видеокарта PCI-EX NVidia Palit 1024Mb GTX650 DDR5 192-bit, PAL-NE5X65B01009-1060F VGATi Boost ,  PCI
Д6834;1930;Видеокарта PCI-EX NVidia Palit 2048 MB GT630 DDR3 64-bit, PCI-Ex16 3.0, 1xD-sub, 1xDVI, 1xHDMI,  ATX
Д4638;4790;Радар-детектор Neoline X-COP 7500 K/Ka/X/Стрелка, детектор лазера,Режим Х-СОР,режимы Город,Трасса
Д6255;3550;Радар-детектор Neoline X-COP 8000 Х/К/Ка/Laser/Стрелка-СТ/М
Д5456;2060;Радар-детектор Sho-Me 640  K, Ka, Ku, X, Instant-On, супергетеродин, детектор лазера, режим Город,
Г2837;125;Стяжка Hyperline GT-200IC нейлоновая неоткрывающаяся 200x3.6мм, (100 шт)
Б8651;125;Стяжка Hyperline GT-200MC нейлоновая неоткрывающаяся 200x2.5мм, (100 шт)
Б8652;150;Стяжка Hyperline GT-250IC нейлоновая неоткрывающаяся 250x3.6мм, (100 шт)
Б7093;214;Сетевой фильтр Power Cube (5 розеток) 3,0 метра
В8674;242;Сетевой фильтр Power Cube (5+1розетка) ЖЕЛТЫЙ 3,0 метра
Б7084;796;Накопитель 32Gb Flash USB DRIVE USB 2.0
Д1243;890;Накопитель 32Gb Flash USB DRIVE USB 2.0 mini
В1550;490;Карта памяти SD 16Gb
Г4202;627;Карта памяти SD 16Gb class10
15769;15;Диск для записи DVD-/+R 9,4Gb 4-16x  без коробки 8x DOUBLE SIDE
A0828;59;Диск для записи DVD-R 4.7Gb OXION 8x Мой выпускной
Г8698;22;Диск для записи DVD-R 4.7Gb OXION SLIM 8x Мой выпускной
Д1814;210;Кронштейн Kromax VEGA-6 для ТВ 10-26, настенный, 1 ст. наклон, до 20 кг., серый
В9760;1530;Кронштейн Resonans TWH 2XL ТВ 10 - 30 настенный до 30 кг
Г3751;990;Телефон DECT Panasonic KX-TG1611RUF АОН,будильник,12 мелодий звонка,память 50 номеров
Г3753;990;Телефон DECT Panasonic KX-TG1611RUJ АОН,будильник,12 мелодий звонка,память 50 номеров
Г7616;590;Телефон Gigaset DA210 (белый)
A0012;510;Телефон Panasonic KX-TS2350RUB Черный Redial,регулятор громкости,Flash, установка на стене
Д3833;507;Телефон Panasonic KX-TS2350RUS серебро Redial,регулятор громкости,Flash, установка на стене
97424;3990;Факс Brother на термобумаге 236S, авторезак,ЖКД, ночной режим, пароль, автоподача 10л.
97089;3990;Факс Panasonic на обычной бумаге KX-FP207RU , ЖКД, память 28стр., АОН, 12 сек/стр., Caller ID
96721;4290;Факс Panasonic на обычной бумаге KX-FP218RU, автоответчик,АОН, Caller ID,память 28стр.,запись
Д2122;110;Единая карта оплаты 100р вкл.
Г8736;7890;Система SpRecord AT2 для записи телефонных раговоров
Г0874;1900;Интернет-центр ZyXEL Keenetic 4G для подключения по выделенной линии Ethernet, с точкой доступа Wi-F
В2015;6900;Коммутатор 3Com 3CRBSG2093-ME  Baseline Plus Switch 2920 16x10/100/1000 TP + 4x10/100/1000 SFP, упра
Д1046;3410;Жесткий диск 2000 Gb WD20EZRX SATA3 64Mb
Д6717;4990;Жесткий диск 2000 Mb WD2000FYYZ RE SATA-III (7200rpm) 64Mb 3.5
Д3611;4200;Видеокарта PCI-EX NVidia Palit 2048 MB GTX650 DDR5 128B CRT DVI mHDMI
Д1855;5490;Видеокарта PCI-EX NVidia Palit 2048 MB GTX650Ti GDDR5 128B CRT DVI mHDMI
Д0640;2120;Радар-детектор Sho-Me 685 K, Ka, X, Ultra-K, Ultra-X, Instant-On, детектор лазера, режим Город, ре
Д5457;2390;Радар-детектор Sho-Me 720  K, Ka, X, Ultra-K, Ultra-X, Стрелка, Instant-On, супергетеродин, детектор
В2490;142;Стяжка Hyperline GT-300IC нейлоновая неоткрывающаяся 300x3.6мм, (100 шт)
Б6024;100;Стяжка Hyperline GTM-150IC нейлоновая неоткрывающаяся 150x3.6мм, под винт
Б8653;250;Стяжка Hyperline GTRN-200HD нейлоновая открывающаяся 200x7.6мм (100 шт)
В8675;242;Сетевой фильтр Power Cube (5+1розетка) КРАСНЫЙ 3,0 метра
В8676;240;Сетевой фильтр Power Cube (5+1розетка) СИНИЙ 3,0 метра
01771;200;Сетевой фильтр для UPS-ов 1,8 метра удлиняемый
Д4563;987;Накопитель 32Gb Flash USB DRIVE USB 3.0
В5254;1720;Накопитель 64Gb Flash USB DRIVE USB 2.0
В7104;878;Карта памяти SD 32Gb
Г4264;1100;Карта памяти SD 32Gb 10class
Г8699;22;Диск для записи DVD-R 4.7Gb OXION SLIM 8x Наш малыш
Г9277;1690;Телефон DECT Panasonic KX-TG1612RU3
Г0557;2220;Телефон Dect Panasonic KX-TG2512RU1 база, две трубки, стандарт DECT/GAP
Д5476;510;Телефон Panasonic KX-TS2350RUT серый Redial,регулятор громкости,Flash, установка на стене
70695;510;Телефон Panasonic KX-TS2350RUW БЕЛЫЙ Redial,регулятор громкости,Flash, установка на стене
В5068;8390;Факс Panasonic на термобумаге KX-FC968RUT факс/копир, тип бумаги-рулон,автоответчик,авторезак
Д2121;110;Единая карта оплаты 4*25 вкл
Б1103;3590;Системная консоль Panasonic KX-T7640 цифровая 60 клавиш с индикацией, регул.угол наклона
Д5276;880;Маршрутизатор AIRTIES Air 4340 Беспроводной 150Мбит/с, 4х портовый интернет-маршрутизатор, 802.11b/g
Д5277;2260;Маршрутизатор AIRTIES Air 4452 Беспроводной  300Мбит/с, двухдиапазонный (2.4/5ГГц) 4х портовый интер
Д5284;850;Маршрутизатор AIRTIES Air 5341 Беспроводной 75Мбит/с, 4х портовый ADSL2+/ETTH  интернет маршрутизато
Д5279;290;Коммутатор AIRTIES NSW-105 Настольный 5ти портовый коммутатор, 10/100 Мбит/с
Д5280;340;Коммутатор AIRTIES NSW-108 Настольный 8ми портовый коммутатор, 10/100 Мбит/с
Г7719;63990;Коммутатор Allied Telesyn AT-8516F/SC	 L2+ Enhanced stacking Switch 16*100FX(SC), 2*unpopulated Expa
В3424;2730;Конвертер Allied Telesis AT-MC101XL 100Base-TX/100Base-FX(ST), многомодовый 2км
A2248;164;Hyperline KR-CAS-THST Кассета для грозоразрядников на 10 пар
94929;1430;Плата H860 -A301  EMON для HiPath 1120 музыка на удержание
Г8452;4490;Жесткий диск 3000 GB Seagate ST3000DM001 SATA-III 7200rpm 64Mb
Д6620;7350;Жесткий диск 3000 GB Seagate ST3000NM0033 SATA3 Constellation ES.3 7200 rpm 128Mb
Г6306;1190;Видеокарта PCI-EX Radeon ASUS 1024 Mb HD5450 DDR3 SILENT
Д4395;5480;Видеокарта PCI-EX Radeon ASUS 1024Mb HD7790 DDR5 1075MHz 6400MHz/128 bit, PCI-Ex16, 2xDVI, 1xHDMI, 1
Д4953;1890;Радар-детектор Sho-Me 8210 K, Ka, X, Ultra-K, Ultra-X, Instant-On, детектор лазера, режим Город, р
Д5941;1940;Радар-детектор Sho-Me 8220 K/Ka/X/Ultra-K/Ultra-X/детектор лазера/режим Город/режим Трасса/регул
00914;40;Стяжки нейлоновые  100мм  ( CV-100 )
01775;100;Стяжки нейлоновые  200мм  ( CV-200 )
Д7568;1750;Накопитель 64Gb Flash USB DRIVE USB 2.0 mini
Д1735;1850;Накопитель 64Gb Flash USB DRIVE USB 3.0
Д0691;2360;Карта памяти SD 64Gb Class10
Г8700;22;Диск для записи DVD-R 4.7Gb OXION SLIM 8x Отпуск
В6706;2230;Телефон Dect Panasonic KX-TG2512RUN база, две трубки, стандарт DECT/GAP
Д2924;2240;Телефон DECT Panasonic KX-TG6621RUM а/о 18 мин., АОН голосовой, дисплей, (до 6 трубок), часы, будиль
В6707;550;Телефон Panasonic KX-TS2352RUB однокн.набор 3 ном,повтор,тон.набор,кн.выкл.микрофона,регуляторы гро
Г0319;550;Телефон Panasonic KX-TS2352RUW однокн.набор 3 ном,повтор,тон.набор,кн.выкл.микрофона,регуляторы гро
Б7818;1080;Телефон Panasonic KX-TS2356RUW АОН, Caller ID, ЖКД, 50 номеров
Б4877;4290;Факс Panasonic на термобумаге KX-FT982RU-B (черный) факс, тип бумаги - рулон, 9.6 Кбит
Б4912;4490;Факс Panasonic на термобумаге KX-FT982RU-W (белый) факс/копир, термобумага рулон, 9.6 Кбит/с, АОН, п
Д5285;1320;Маршрутизатор AIRTIES Air 5440 Беспроводной 300Мбит/с, 4х портовый ADSL2+/ETTH интернет маршрутизато
Д5286;2260;Маршрутизатор AIRTIES Air 5452 Беспроводной 300Мбит/с, двухдиапазонный(2.4/5ГГц), 4х портовый ADSL2+
В3431;659;Коммутатор ASUS GX-1008/G 8xLan10/100, неуправляемый
Д6722;790;Коммутатор ASUS GX1008 v3, 8 портов 10/100 Мбит/с металлический корпус
Д0168;300;Коммутатор D-Link DES-1005A 5xLan10/100, неуправляемый
15370;4690;Конвертер Allied Telesyn AT-MC103XL Converter 100BaseTX/100BaseFX-SC, однмодовый 15км
Д3404;3280;Конвертер D-Link DMC-700SC 1000Base-T to MM 1000Base-SX
Г5126;650;Крепление для конвертера AT-MC103XL кат. AT-TRAY1
A2250;40;Грозоразрядник Hyperline KR-THST 3-х полюсный
В7143;758;Кабель Амфенол 2м (папа)
Г4297;929;Кабель Амфенол 3м (мама) для АТС LG
96994;2270;KX-A228XJ Кабель аккумуляторной батареи S/M-типа
Б5273;989;Детектор DCPC-1 (отбойник)
Д5281;465;Беспроводной адаптер AIRTIES Air 2310 150Мбит/с USB адаптер, 802.11b/g/n
Г0852;459;Сетевая плата ASUS NX-1101 1xGBL, 10/100/1000 Мбит/c, PCI, WakeOnLAN
Г5320;7780;Жесткий диск 3000 GB Seagate ST33000650NS Original SATA-III  (7200rpm) 64Mb Constellation ES.2
Г5838;4490;Жесткий диск 3000 GB WD30EZRX SATA-III Caviar Green, 5400rpm IntelliPower, 64MB
Г9640;5090;Видеокарта PCI-EX Radeon ASUS 2048 Mb HD7770 DDR5 128 bit
Г9316;6690;Видеокарта PCI-EX Radeon ASUS 2048 MB HD7850 DDR5 256bit DVI/HDMI/mDP
Д4954;2150;Радар-детектор Sho-Me 8230 K/Ka/X/Ultra-K/Ultra-X/Instant-On/детектор лазера/режим Город/режим Тр
Д5460;4990;Радар-детектор Sho-Me G-800 STR  K, Ka, Ku,  X, Ultra-K, Instant-On, Стрелка, супергетеродин, детект
02230;125;Стяжки нейлоновые  250мм  ( CV-250 )
91335;150;Стяжки нейлоновые  300мм  ( CV-300 )
Б1293;184;Карта памяти SD-Micro  4Gb
Г6246;210;Карта памяти SD-Micro  4Gb class10
Г8701;22;Диск для записи DVD-R 4.7Gb OXION SLIM 8x Свадьба
В5912;16;Диск для записи DVD-R 4.7Gb Smart Buy, 16x slim
А4212;2990;Телефон Dect Panasonic KX-TG9125RUY (светлый карбон))дисплей, автоответчик, АОН, 200 номеров
Д2023;2620;Телефон Dect Panasonic KX-TGP500B09 (SIP DECT)
Д0281;1220;Телефон Panasonic KX-TS2358RUW 16-значный ЖКД, АОН, белый
07630;850;Телефон Panasonic KX-TS2361RUW повтор, Flash, пауза,индикатор установки,регулятор громкости
Б4913;5650;Факс Panasonic на термобумаге KX-FT984RU-B (черный)факс, тип бумаги - рулон, 9.6 Кбит/с, 28лист
Б5247;5790;Факс Panasonic на термобумаге KX-FT988RU-B (черный)факс, автообрезка, АОН, рулон, 9.6 Кбит/с
Д3056;7490;Маршрутизатор ASUS RT-AC66U 802.11a/b/g/n/ac, астота 2.4 / 5 ГГц, 1300 Мбит/с, 4xGLAN, USB 2.0 Type
Д4883;875;Маршрутизатор ASUS RT-N10E WiFi Router (WLAN 150Mbps, 2.4GHz, 802.11bgn+4xLAN RG45 10/100+1xWAN) 1x
07241;450;Коммутатор D-Link DES-1005D 5xLan10/100, неуправляемый, металл
В9467;370;Коммутатор D-Link DES-1008A 8xLan10/100, неуправляемый
Д5771;1300;Медиаконвертер D-Link DMC-F20SC-BXD (TX: 1550нм, RX: 1310 нм) 100BASE-TX по витой паре в 100BASE-FX
92082;953;Кабель Амфенол 3м (папа)
A2150;290;Плинт неразмыкаемый LSA-Plus 2/10 (10 пар)с маркировкой 0...9 Exalan (9648)
00953;3390;KX-TA30891X Плата DISA Плата исходящего сообщения  для Panasonic  308
Б1986;4940;KX-TD50170X Плата на 8 внутренних  гибридных линий для Panasonic TD500
Д5282;990;Беспроводной адаптер AIRTIES Air 2410 Двухдиапазонный(2.4/5ГГц) 300Мбит/с USB адаптер, 802.11b/g/n
Г8446;640;Беспроводной адаптер ASUS USB-N10 802.11b,g,n 150Mbps 2.4GHz 15dBm USB2.0
91416;180;Сетевая плата D-link DFE-520TX  10/100 PCI-bus адаптер Ethernet
90970;330;Сетевая плата D-link DGE-528T 10/100/1000 GIGABIT PCI-bus адаптер
Г3272;1840;Трансивер D-Link DEM-220T 100Base-BX-D Single-Mode 20KM SFP Transceiver (TX-1550/RX-1310 nm)
